,trading_day,component,lag_length,aic
55,258,56.0,1.0,-0.6933319593474897
56,258,57.0,1.0,-0.789110830527051
57,258,58.0,1.0,-0.8609150786774658
58,258,59.0,4.0,-0.8126003558903403
59,258,60.0,4.0,-0.7922194402172645
60,258,61.0,2.0,-0.7707644233539239
61,258,62.0,4.0,-0.6394216367804749
62,258,63.0,1.0,-0.776736626610866
63,258,64.0,6.0,-0.8826375146679053
64,258,65.0,1.0,-0.805606908589244
65,258,66.0,2.0,-0.7174345959449491
66,258,67.0,1.0,-0.7739677198766111
67,258,68.0,1.0,-0.659406792167593
68,258,69.0,3.0,-0.8126898875907185
69,258,70.0,1.0,-0.8169679365096204
70,258,71.0,12.0,-0.8409018262280596
71,258,72.0,1.0,-0.7130263021144001
72,258,73.0,3.0,-0.7975217639107413
73,258,74.0,1.0,-0.8452949830721244
74,258,75.0,1.0,-0.6624463137173688
75,258,76.0,1.0,-0.7599719343412177
76,258,77.0,1.0,-0.616869315956523
77,258,78.0,1.0,-0.8146597101865065
78,258,79.0,2.0,-0.7730252330341935
79,258,80.0,1.0,-0.7516780706029383
80,258,81.0,1.0,-0.776015622958001
81,258,82.0,2.0,-0.8331463140815057
82,258,83.0,2.0,-0.7068725634887822
83,258,84.0,1.0,-0.8088895571445129
84,258,85.0,1.0,-0.6834882961606411
85,258,86.0,5.0,-0.7692660518999364
86,258,87.0,1.0,-0.8218449215913941
87,258,88.0,1.0,-0.7191031397043703
88,258,89.0,1.0,-0.7516115928908719
89,258,90.0,2.0,-0.7874730501566127
90,258,91.0,1.0,-0.7420057152506179
91,258,92.0,1.0,-0.7068096873805172
92,258,93.0,1.0,-0.7359954190653494
93,258,94.0,1.0,-0.76928380242127
94,258,95.0,1.0,-0.8334631280720568
95,258,96.0,1.0,-0.7315001518796957
96,258,97.0,2.0,-0.7899483603028685
97,258,98.0,3.0,-0.6868780349693113
98,258,99.0,1.0,-0.773630512720144
99,258,100.0,1.0,-0.8272640822203609
0,259,1.0,6.0,-0.8431782046084723
1,259,2.0,1.0,-0.8194919036019743
2,259,3.0,1.0,-0.8796582012833873
3,259,4.0,1.0,-0.6975387683287182
4,259,5.0,1.0,-0.8032504083913177
5,259,6.0,1.0,-0.6832332749755535
6,259,7.0,1.0,-0.738767856197263
7,259,8.0,1.0,-0.7185867828018851
8,259,9.0,1.0,-0.7604344462017334
9,259,10.0,1.0,-0.6653843836191841
10,259,11.0,1.0,-0.7026810260396443
11,259,12.0,1.0,-0.665113641853468
12,259,13.0,1.0,-0.6883141906895685
13,259,14.0,1.0,-0.6993829116457753
14,259,15.0,1.0,-0.7657266871810374
15,259,16.0,1.0,-0.7399533185725096
16,259,17.0,1.0,-0.683025683436975
17,259,18.0,1.0,-0.6954599784607234
18,259,19.0,1.0,-0.7943792914039471
19,259,20.0,1.0,-0.7092319489170572
20,259,21.0,2.0,-0.804450380320615
21,259,22.0,1.0,-0.6417736285367551
22,259,23.0,4.0,-0.8665555556403199
23,259,24.0,1.0,-0.7518742332916836
24,259,25.0,1.0,-0.7719700450465585
25,259,26.0,1.0,-0.7968267639807728
26,259,27.0,1.0,-0.7215133600109107
27,259,28.0,1.0,-0.7529597132826631
28,259,29.0,1.0,-0.7486446870850078
29,259,30.0,2.0,-0.7342458050660384
30,259,31.0,7.0,-0.7759288914851826
31,259,32.0,1.0,-0.7039185288456934
32,259,33.0,1.0,-0.6897874642385902
33,259,34.0,1.0,-0.8220062680830195
34,259,35.0,1.0,-0.7796631753668836
35,259,36.0,3.0,-0.7452171615850278
36,259,37.0,1.0,-0.7745194285279735
