,trading_day,component,lag_length,aic
30,289,31.0,1.0,-0.29737561189469375
31,289,32.0,1.0,-0.3715830644052981
32,289,33.0,1.0,-0.46318592654807894
33,289,34.0,1.0,-0.4439545579734303
34,289,35.0,3.0,-0.43499169003199556
35,289,36.0,4.0,-0.4783025353212517
36,289,37.0,1.0,-0.46547065693345785
37,289,38.0,1.0,-0.5093816411900581
38,289,39.0,1.0,-0.6189994362952781
39,289,40.0,1.0,-0.5020643716995334
40,289,41.0,1.0,-0.37995493392852103
41,289,42.0,1.0,-0.43444803759944545
42,289,43.0,1.0,-0.3867662760199436
43,289,44.0,10.0,-0.5128295025997159
44,289,45.0,1.0,-0.4416315951125065
45,289,46.0,1.0,-0.5122565048663931
46,289,47.0,2.0,-0.4244519111819468
47,289,48.0,1.0,-0.408804772868284
48,289,49.0,1.0,-0.5366698717517042
49,289,50.0,1.0,-0.46040502810036793
50,289,51.0,1.0,-0.4876473315745691
51,289,52.0,1.0,-0.531213332204638
52,289,53.0,2.0,-0.46925890854553365
53,289,54.0,1.0,-0.5323105360330465
54,289,55.0,1.0,-0.41007255222748945
55,289,56.0,1.0,-0.46167808049788955
56,289,57.0,1.0,-0.5264544945716644
57,289,58.0,6.0,-0.4814832010844837
58,289,59.0,4.0,-0.5561055908237705
59,289,60.0,11.0,-0.4536413808498401
60,289,61.0,1.0,-0.43732273790800735
61,289,62.0,1.0,-0.48831522385408976
62,289,63.0,1.0,-0.4909152310815027
63,289,64.0,1.0,-0.49777422071977606
64,289,65.0,1.0,-0.5122144182140549
65,289,66.0,1.0,-0.4015376521555787
66,289,67.0,1.0,-0.4793988279624166
67,289,68.0,1.0,-0.36954351123053053
68,289,69.0,1.0,-0.3395030259649603
69,289,70.0,4.0,-0.5402403380734311
70,289,71.0,1.0,-0.48710736943219324
71,289,72.0,1.0,-0.4903215847491793
72,289,73.0,7.0,-0.4276926145506753
73,289,74.0,1.0,-0.4654564861994866
74,289,75.0,4.0,-0.46609691258590996
75,289,76.0,1.0,-0.33633286247701377
76,289,77.0,1.0,-0.45498443962442553
77,289,78.0,1.0,-0.44687115677746664
78,289,79.0,1.0,-0.5219992035177691
79,289,80.0,1.0,-0.3810462177012497
80,289,81.0,2.0,-0.4909911055165752
81,289,82.0,6.0,-0.42156096260890236
82,289,83.0,2.0,-0.4981756974155268
83,289,84.0,1.0,-0.4943490846031282
84,289,85.0,1.0,-0.46257169568176765
85,289,86.0,1.0,-0.3493434749971295
86,289,87.0,1.0,-0.35357509285472244
87,289,88.0,1.0,-0.5293612852614097
88,289,89.0,2.0,-0.4856563611272463
89,289,90.0,1.0,-0.4249648752660192
90,289,91.0,6.0,-0.5090334764466881
91,289,92.0,7.0,-0.4062639785928195
92,289,93.0,1.0,-0.586075953479937
93,289,94.0,10.0,-0.5540760041700531
94,289,95.0,1.0,-0.5171056546062994
95,289,96.0,2.0,-0.4475553552051248
96,289,97.0,6.0,-0.47816290284447394
97,289,98.0,1.0,-0.38314766458175775
98,289,99.0,7.0,-0.5319055836179883
99,289,100.0,2.0,-0.5084930420038687
0,290,1.0,8.0,-0.5784595792698349
1,290,2.0,1.0,-0.47409783801205274
2,290,3.0,3.0,-0.6256418710160694
3,290,4.0,1.0,-0.45253280675944474
4,290,5.0,4.0,-0.4869291220248361
5,290,6.0,1.0,-0.5377771629569605
6,290,7.0,1.0,-0.47713767141571095
7,290,8.0,1.0,-0.5238356303371472
8,290,9.0,1.0,-0.6025705615875655
9,290,10.0,2.0,-0.5475436151352439
10,290,11.0,1.0,-0.3272697728085153
11,290,12.0,1.0,-0.5321057482662459
12,290,13.0,1.0,-0.3852221516355894
13,290,14.0,1.0,-0.5674279883479683
14,290,15.0,1.0,-0.4565275923678355
15,290,16.0,2.0,-0.4799744097927342
16,290,17.0,2.0,-0.4229199616602095
17,290,18.0,1.0,-0.5416739714731179
18,290,19.0,1.0,-0.5002649248665855
19,290,20.0,1.0,-0.46159666374316494
20,290,21.0,2.0,-0.5263545236538159
21,290,22.0,1.0,-0.4264939050039863
22,290,23.0,1.0,-0.4044819933812673
23,290,24.0,1.0,-0.5561326378481598
24,290,25.0,1.0,-0.39656746657804703
25,290,26.0,1.0,-0.48898768012894656
26,290,27.0,1.0,-0.47828472780540277
27,290,28.0,1.0,-0.556429803011648
28,290,29.0,4.0,-0.46940423228290634
29,290,30.0,1.0,-0.5106481226251354
30,290,31.0,1.0,-0.5040440193030823
31,290,32.0,6.0,-0.36640408303397276
32,290,33.0,1.0,-0.4397342437498312
33,290,34.0,3.0,-0.5023806112162565
34,290,35.0,2.0,-0.4755213071841323
35,290,36.0,1.0,-0.5080726518925633
36,290,37.0,2.0,-0.48301818174106437
37,290,38.0,1.0,-0.5620624714805156
38,290,39.0,1.0,-0.49278018627681286
39,290,40.0,1.0,-0.43029319675923355
40,290,41.0,1.0,-0.45820498485395195
41,290,42.0,1.0,-0.5077256369855021
42,290,43.0,1.0,-0.5324819736884696
43,290,44.0,8.0,-0.3462850257478665
44,290,45.0,1.0,-0.545836567693676
45,290,46.0,2.0,-0.4284256969128294
46,290,47.0,1.0,-0.5451913389934318
47,290,48.0,1.0,-0.5983585732167243
48,290,49.0,1.0,-0.3714993157052961
49,290,50.0,1.0,-0.41449927796524266
50,290,51.0,1.0,-0.3485307533662102
51,290,52.0,2.0,-0.327324207985189
52,290,53.0,1.0,-0.5167830981688091
53,290,54.0,9.0,-0.5189792336970488
54,290,55.0,1.0,-0.44761056557864703
55,290,56.0,1.0,-0.27689648631776403
56,290,57.0,1.0,-0.5792474787185703
57,290,58.0,1.0,-0.41150067722012923
58,290,59.0,1.0,-0.5469786891712474
59,290,60.0,1.0,-0.44981247108510414
60,290,61.0,3.0,-0.5427535219901589
61,290,62.0,1.0,-0.44847310849552874
62,290,63.0,1.0,-0.45511870492651674
63,290,64.0,1.0,-0.4424155690744151
64,290,65.0,1.0,-0.49384570595209243
65,290,66.0,1.0,-0.4088515213520382
66,290,67.0,2.0,-0.42559563527243993
67,290,68.0,1.0,-0.48491367617541814
68,290,69.0,1.0,-0.5460049810888438
69,290,70.0,1.0,-0.47088299519779114
70,290,71.0,3.0,-0.5414096475866998
71,290,72.0,1.0,-0.4937738660199291
72,290,73.0,1.0,-0.4975746151695135
73,290,74.0,3.0,-0.595844335916339
74,290,75.0,1.0,-0.4753681426231441
75,290,76.0,1.0,-0.4584402036422835
76,290,77.0,1.0,-0.4424094557096499
77,290,78.0,1.0,-0.5082272342940439
78,290,79.0,2.0,-0.562500011958834
79,290,80.0,1.0,-0.41149665935907437
80,290,81.0,1.0,-0.5965798243265892
81,290,82.0,1.0,-0.3844815396441816
82,290,83.0,1.0,-0.4788767573042846
83,290,84.0,1.0,-0.4249440667281245
84,290,85.0,1.0,-0.5201906412924513
85,290,86.0,5.0,-0.5570691662637005
86,290,87.0,1.0,-0.4481170948099729
87,290,88.0,2.0,-0.5036139586851985
88,290,89.0,4.0,-0.38895761471153084
89,290,90.0,15.0,-0.504050190199853
90,290,91.0,1.0,-0.5084979802376256
91,290,92.0,3.0,-0.5024243163519642
92,290,93.0,3.0,-0.40319772150432137
93,290,94.0,1.0,-0.3335785623392519
94,290,95.0,3.0,-0.41954421211939064
95,290,96.0,1.0,-0.49188593753045584
96,290,97.0,5.0,-0.4113633935319586
97,290,98.0,1.0,-0.33787140240800423
98,290,99.0,1.0,-0.4261487751161544
