,trading_day,component,lag_length,aic
21,273,22.0,1.0,-6.6804520137784245
22,273,23.0,4.0,-6.837391679016297
23,273,24.0,1.0,-6.777435886522116
24,273,25.0,3.0,-6.822640277990426
25,273,26.0,1.0,-6.821730414462952
26,273,27.0,1.0,-6.821464980225703
27,273,28.0,1.0,-6.870449698121331
28,273,29.0,1.0,-6.849946093093325
29,273,30.0,3.0,-6.922601259682387
30,273,31.0,1.0,-6.897490363982178
31,273,32.0,3.0,-6.948156774126208
32,273,33.0,5.0,-6.941910098927496
33,273,34.0,9.0,-7.02386995422879
34,273,35.0,4.0,-7.014676388932812
35,273,36.0,1.0,-7.003622837939339
36,273,37.0,1.0,-7.087916415278294
37,273,38.0,1.0,-7.093701552012383
38,273,39.0,1.0,-7.079133140749333
39,273,40.0,3.0,-7.101211577746455
40,273,41.0,2.0,-7.089036687736999
41,273,42.0,1.0,-7.104765157417199
42,273,43.0,2.0,-7.142869022895811
43,273,44.0,1.0,-7.158265007807818
44,273,45.0,1.0,-7.177540102160968
45,273,46.0,6.0,-7.212716691914374
46,273,47.0,1.0,-7.218632322391531
47,273,48.0,1.0,-7.235465642108465
48,273,49.0,1.0,-7.23737284101918
49,273,50.0,1.0,-7.26477210222579
50,273,51.0,1.0,-7.282551977866946
51,273,52.0,1.0,-7.303315493562056
52,273,53.0,1.0,-7.306469537778479
53,273,54.0,2.0,-7.335147603419024
54,273,55.0,14.0,-7.432143250528329
55,273,56.0,2.0,-7.3527013551335045
56,273,57.0,1.0,-7.3775126970974325
57,273,58.0,6.0,-7.394100588645911
58,273,59.0,1.0,-7.391201332801924
59,273,60.0,3.0,-7.423702899336479
60,273,61.0,1.0,-7.422045956896988
61,273,62.0,1.0,-7.426896812367673
62,273,63.0,1.0,-7.43196418472831
63,273,64.0,1.0,-7.453366898668188
64,273,65.0,1.0,-7.484402392363763
65,273,66.0,1.0,-7.484251076868431
66,273,67.0,1.0,-7.501480047792632
67,273,68.0,1.0,-7.505528093827363
68,273,69.0,1.0,-7.538999707499364
69,273,70.0,1.0,-7.53883238259598
